,minimum,maximum
PAPA_HDE_OLE_c,0.0,55.80081141938323
PAPA_HDE_EPA_c,0.00022474896147424816,55.80103616843957
PAPA_HDE_DHA_c,0.0,55.800811420016
PAPA_STC_MYRS_c,0.0,55.8008114199751
PAPA_STC_PALM_c,0.0,55.80081141944614
PAPA_STC_HDE_h,0.00013806273017876182,0.015503761147571214
PAPA_STC_HDE_c,2.1838701732072295e-05,55.80083325875886
PAPA_STC_STC_c,0.0,55.80081142024797
PAPA_STC_OLE_c,0.0,55.80081142000681
PAPA_STC_EPA_c,0.0,55.80081141958065
PAPA_STC_DHA_c,0.0,55.80081141987873
PAPA_OLE_MYRS_c,0.0,55.800811419263496
PAPA_OLE_PALM_h,0.0,0.015345025692479346
PAPA_OLE_PALM_c,2.6194282036683933e-20,55.800811419793156
PAPA_OLE_HDE_h,0.0,0.015365698417384685
PAPA_OLE_HDE_c,0.0,55.80081141958035
PAPA_OLE_STC_c,0.0,55.800811420378835
PAPA_OLE_OLE_c,0.0,55.80081141932327
PAPA_OLE_EPA_c,0.0,55.80081142003894
PAPA_OLE_DHA_c,0.0,55.800811419087694
PAPA_EPA_MYRS_c,0.0,55.80081141968352
PAPA_EPA_PALM_h,0.0,0.017444975439443098
PAPA_EPA_PALM_c,0.0,55.80105085138419
PAPA_EPA_HDE_h,0.00025869873062692265,0.01774501961999165
PAPA_EPA_HDE_c,0.0,55.80121124069185
PAPA_EPA_STC_c,0.0,55.800811419038595
PAPA_EPA_OLE_c,0.0,55.80285477728006
PAPA_EPA_EPA_c,5.345634680626398e-18,55.80103825650426
PAPA_EPA_DHA_c,0.0,55.80081141959727
PAPA_DHA_MYRS_c,0.0,55.800811419767825
PAPA_DHA_PALM_c,0.0,55.80081141944492
PAPA_DHA_HDE_c,0.0,55.800811419581116
PAPA_DHA_STC_c,0.0,55.80081141926245
PAPA_DHA_OLE_c,0.0,55.80160228527067
PAPA_DHA_EPA_c,6.453931363931839e-05,55.801175029909196
PAPA_DHA_DHA_c,0.0,55.80081141991816
