,minimum,maximum
PLDAGAT_HDE_MYRS_GLNA_PE_9_c,0.0,0.0
PLDAGAT_HDE_MYRS_GLNA_PE_10_c,0.0,0.0
PLDAGAT_HDE_MYRS_GLNA_PE_11_c,0.0,0.0
PLDAGAT_HDE_MYRS_GLNA_PE_12_c,0.0,0.0
PLDAGAT_HDE_MYRS_GLNA_PE_13_c,0.0,0.0
PLDAGAT_HDE_MYRS_GLNA_PE_14_c,0.0,0.0
PLDAGAT_HDE_MYRS_GLNA_PE_15_c,0.0,0.0
PLDAGAT_HDE_MYRS_GLNA_PE_16_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PC_1_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PC_2_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PC_3_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PC_4_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PC_5_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PC_6_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PC_7_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PC_8_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PE_9_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PE_10_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PE_11_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PE_12_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PE_13_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PE_14_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PE_15_c,0.0,0.0
PLDAGAT_PALM_PALM_GLNA_PE_16_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PC_1_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PC_2_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PC_3_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PC_4_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PC_5_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PC_6_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PC_7_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PC_8_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PE_9_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PE_10_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PE_11_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PE_12_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PE_13_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PE_14_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PE_15_c,0.0,0.0
PLDAGAT_MYRS_ARA_HDE_PE_16_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PC_1_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PC_2_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PC_3_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PC_4_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PC_5_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PC_6_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PC_7_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PC_8_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PE_9_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PE_10_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PE_11_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PE_12_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PE_13_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PE_14_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PE_15_c,0.0,0.0
PLDAGAT_OLE_HDE_OLE_PE_16_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PC_1_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PC_2_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PC_3_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PC_4_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PC_5_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PC_6_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PC_7_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PC_8_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PE_9_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PE_10_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PE_11_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PE_12_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PE_13_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PE_14_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PE_15_c,0.0,0.0
PLDAGAT_OLE_PALM_PALM_PE_16_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PC_1_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PC_2_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PC_3_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PC_4_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PC_5_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PC_6_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PC_7_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PC_8_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PE_9_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PE_10_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PE_11_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PE_12_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PE_13_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PE_14_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PE_15_c,0.0,0.0
PLDAGAT_PALM_ARA_PALM_PE_16_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PC_1_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PC_2_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PC_3_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PC_4_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PC_5_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PC_6_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PC_7_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PC_8_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PE_9_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PE_10_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PE_11_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PE_12_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PE_13_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PE_14_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PE_15_c,0.0,0.0
PLDAGAT_HDE_MYRS_LNA_PE_16_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PC_1_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PC_2_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PC_3_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PC_4_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PC_5_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PC_6_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PC_7_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PC_8_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PE_9_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PE_10_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PE_11_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PE_12_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PE_13_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PE_14_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PE_15_c,0.0,0.0
PLDAGAT_PALM_PALM_LNA_PE_16_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PC_1_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PC_2_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PC_3_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PC_4_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PC_5_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PC_6_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PC_7_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PC_8_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PE_9_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PE_10_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PE_11_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PE_12_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PE_13_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PE_14_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PE_15_c,0.0,0.0
PLDAGAT_LNA_EPA_ARA_PE_16_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PC_1_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PC_2_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PC_3_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PC_4_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PC_5_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PC_6_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PC_7_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PC_8_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PE_9_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PE_10_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PE_11_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PE_12_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PE_13_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PE_14_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PE_15_c,0.0,0.0
PLDAGAT_LNA_EPA_LNA_PE_16_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PC_1_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PC_2_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PC_3_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PC_4_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PC_5_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PC_6_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PC_7_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PC_8_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PE_9_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PE_10_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PE_11_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PE_12_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PE_13_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PE_14_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PE_15_c,0.0,0.0
PLDAGAT_LNA_EPA_GLNA_PE_16_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PC_1_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PC_2_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PC_3_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PC_4_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PC_5_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PC_6_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PC_7_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PC_8_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PE_9_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PE_10_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PE_11_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PE_12_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PE_13_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PE_14_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PE_15_c,0.0,0.0
PLDAGAT_MYRS_MYRS_HDE_PE_16_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PC_1_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PC_2_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PC_3_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PC_4_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PC_5_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PC_6_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PC_7_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PC_8_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PE_9_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PE_10_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PE_11_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PE_12_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PE_13_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PE_14_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PE_15_c,0.0,0.0
PLDAGAT_PALM_MYRS_PALM_PE_16_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PC_1_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PC_2_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PC_3_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PC_4_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PC_5_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PC_6_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PC_7_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PC_8_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PE_9_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PE_10_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PE_11_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PE_12_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PE_13_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PE_14_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PE_15_c,0.0,0.0
PLDAGAT_DHA_EPA_ARA_PE_16_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PC_1_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PC_2_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PC_3_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PC_4_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PC_5_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PC_6_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PC_7_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PC_8_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PE_9_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PE_10_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PE_11_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PE_12_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PE_13_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PE_14_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PE_15_c,0.0,0.0
PLDAGAT_DHA_EPA_DHA_PE_16_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PC_1_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PC_2_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PC_3_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PC_4_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PC_5_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PC_6_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PC_7_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PC_8_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PE_9_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PE_10_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PE_11_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PE_12_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PE_13_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PE_14_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PE_15_c,0.0,0.0
PLDAGAT_MYRS_EPA_GLNA_PE_16_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PC_1_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PC_2_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PC_3_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PC_4_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PC_5_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PC_6_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PC_7_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PC_8_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PE_9_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PE_10_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PE_11_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PE_12_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PE_13_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PE_14_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PE_15_c,0.0,0.0
PLDAGAT_PALM_HDE_GLNA_PE_16_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PC_1_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PC_2_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PC_3_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PC_4_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PC_5_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PC_6_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PC_7_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PC_8_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PE_9_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PE_10_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PE_11_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PE_12_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PE_13_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PE_14_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PE_15_c,0.0,0.0
PLDAGAT_LNA_PALM_HDE_PE_16_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PC_1_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PC_2_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PC_3_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PC_4_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PC_5_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PC_6_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PC_7_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PC_8_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PE_9_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PE_10_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PE_11_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PE_12_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PE_13_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PE_14_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PE_15_c,0.0,0.0
PLDAGAT_MYRS_EPA_DHA_PE_16_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PC_1_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PC_2_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PC_3_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PC_4_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PC_5_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PC_6_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PC_7_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PC_8_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PE_9_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PE_10_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PE_11_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PE_12_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PE_13_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PE_14_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PE_15_c,0.0,0.0
PLDAGAT_MYRS_EPA_LNA_PE_16_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PC_1_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PC_2_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PC_3_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PC_4_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PC_5_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PC_6_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PC_7_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PC_8_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PE_9_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PE_10_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PE_11_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PE_12_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PE_13_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PE_14_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PE_15_c,0.0,0.0
PLDAGAT_OLE_EPA_DHA_PE_16_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PC_1_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PC_2_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PC_3_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PC_4_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PC_5_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PC_6_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PC_7_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PC_8_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PE_9_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PE_10_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PE_11_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PE_12_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PE_13_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PE_14_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PE_15_c,0.0,0.0
PLDAGAT_HDE_PALM_LNA_PE_16_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PC_1_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PC_2_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PC_3_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PC_4_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PC_5_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PC_6_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PC_7_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PC_8_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PE_9_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PE_10_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PE_11_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PE_12_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PE_13_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PE_14_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PE_15_c,0.0,0.0
PLDAGAT_MYRS_EPA_ARA_PE_16_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PC_1_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PC_2_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PC_3_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PC_4_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PC_5_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PC_6_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PC_7_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PC_8_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PE_9_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PE_10_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PE_11_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PE_12_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PE_13_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PE_14_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PE_15_c,0.0,0.0
PLDAGAT_MYRS_EPA_MYRS_PE_16_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PC_1_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PC_2_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PC_3_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PC_4_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PC_5_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PC_6_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PC_7_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PC_8_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PE_9_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PE_10_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PE_11_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PE_12_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PE_13_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PE_14_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PE_15_c,0.0,0.0
PLDAGAT_OLE_PALM_HDE_PE_16_c,0.0,0.0
