,minimum,maximum
AGPATCOA_EPA_HDE_c,0.0,34.27613647879631
AGPATCOA_EPA_STC_c,0.0,34.27612746462475
AGPATCOA_EPA_OLE_c,0.0,34.27639148844203
AGPATCOA_EPA_EPA_c,0.0,34.276127464659716
AGPATCOA_EPA_DHA_c,0.0,34.27612746464063
AGPATCOA_DHA_MYRS_c,0.0,13.71059652883005
AGPATCOA_DHA_PALM_c,0.0,13.710597921870379
AGPATCOA_DHA_HDE_c,0.0,13.710597974205076
AGPATCOA_DHA_STC_c,0.0,13.710596528774428
AGPATCOA_DHA_OLE_c,0.0,13.710700912166951
AGPATCOA_DHA_EPA_c,0.0,13.710598168367918
AGPATCOA_DHA_DHA_c,0.0,13.710596528825956
PAPA_MYRS_MYRS_c,1.4777845653985132e-06,67.24725546174739
PAPA_MYRS_PALM_h,5.704721010912921e-05,0.00026287708521411816
PAPA_MYRS_PALM_c,0.0,67.2472598579989
PAPA_MYRS_HDE_h,7.49758995098004e-05,0.00028127185109215984
PAPA_MYRS_HDE_c,5.470645059767411e-06,67.24726532857613
PAPA_MYRS_STC_c,0.0,67.24725398393801
PAPA_MYRS_OLE_c,0.0,67.24725985821249
PAPA_MYRS_EPA_c,5.874217236307624e-06,67.2472598581827
PAPA_MYRS_DHA_c,0.0,67.24725398382708
PAPA_PALM_MYRS_c,1.2630314413943913e-06,67.24725524676374
PAPA_PALM_PALM_h,2.887116427439576e-06,2.887116440982301e-06
PAPA_PALM_PALM_c,3.4826784123655855e-06,67.2472644321505
PAPA_PALM_HDE_c,1.1486859913746568e-05,67.24727269805848
PAPA_PALM_STC_c,0.0,67.2472539841324
PAPA_PALM_OLE_c,0.0,67.24726175677701
PAPA_PALM_EPA_c,7.256825618899118e-06,67.24726124086469
PAPA_PALM_DHA_c,0.0,67.24725398407789
PAPA_HDE_MYRS_c,2.7909682305625224e-06,67.24725677513503
PAPA_HDE_PALM_h,0.0,0.00025842993622199605
PAPA_HDE_PALM_c,0.0,67.24725398413402
PAPA_HDE_HDE_h,1.0772406608422858e-05,0.00020789114113717804
PAPA_HDE_HDE_c,0.0,67.24725398423381
PAPA_HDE_STC_c,0.0,67.24725398408815
PAPA_HDE_OLE_h,0.0,0.00034642702362159563
PAPA_HDE_OLE_c,0.0,67.24725398364481
PAPA_HDE_EPA_c,5.0670728832271846e-06,67.24725905103764
PAPA_HDE_DHA_c,0.0,67.2472539841635
PAPA_STC_MYRS_c,0.0,67.24725398395869
PAPA_STC_PALM_c,0.0,67.24725398396399
PAPA_STC_HDE_h,3.1126903176070056e-06,0.0003495397170836778
PAPA_STC_HDE_c,4.923639807970791e-07,67.24725447649188
PAPA_STC_STC_c,0.0,67.24725398401445
PAPA_STC_OLE_c,0.0,67.24725398425471
PAPA_STC_EPA_c,0.0,67.24725398414452
PAPA_STC_DHA_c,0.0,67.2472539838987
